# time  Amplitude  Phase
0.104166666667 27.7641 47.9091
0.104444444444 27.7993 48.5649
0.104722222222 27.8116 49.3031
0.105 27.8074 48.3752
0.105277777778 27.6134 48.883
0.105555555556 27.7585 38.8155
0.105833333333 27.749 48.5601
0.106111111111 27.5134 47.3783
0.106388888889 27.6354 49.1145
0.106666666667 27.6551 47.6402
0.106944444444 27.7321 48.0507
0.107222222222 27.5527 47.0029
0.1075 27.6096 48.2575
0.107777777778 27.7837 48.4769
0.108055555556 27.6181 47.7419
0.108333333333 27.8044 48.8421
0.108611111111 27.8104 48.0129
0.108888888889 27.7819 48.5704
0.109166666667 27.6587 48.0104
0.109444444444 27.697 48.4509
0.109722222222 27.8177 48.888
0.11 27.6407 47.6768
0.110277777778 27.5769 48.2924
0.110555555556 27.5523 48.3816
0.110833333333 27.6163 47.8623
0.111111111111 27.4874 48.3443
0.111388888889 27.3629 47.8677
0.111666666667 27.5459 48.2764
0.111944444444 27.1443 47.2917
0.112222222222 27.3872 48.4345
0.1125 27.8926 47.0216
0.112777777778 27.4268 48.4622
0.113055555556 27.2776 48.8084
0.113333333333 27.3134 48.3628
0.113611111111 27.5531 48.2893
0.113888888889 27.1597 47.9166
0.114166666667 27.5637 48.6495
0.114444444444 27.4722 48.0411
0.114722222222 27.4951 48.5595
0.115 27.0682 47.842
0.115277777778 27.0825 48.9296
0.115555555556 27.5497 47.6159
0.115833333333 27.3926 48.3483
0.116111111111 27.1157 47.8316
0.116388888889 27.2634 48.1956
0.116666666667 27.1867 47.7452
0.116944444444 27.0866 47.801
0.117222222222 27.2738 46.8969
0.1175 27.1342 47.5811
0.117777777778 27.1249 46.8427
0.118055555556 27.105 48.0783
0.118333333333 27.1779 47.2349
0.118611111111 27.2013 48.2964
0.118888888889 27.1452 47.4078
0.119166666667 27.0924 48.1761
0.119444444444 27.241 49.2266
0.119722222222 26.9563 47.331
0.12 27.0476 47.8964
0.120277777778 27.0112 46.691
0.120555555556 27.0569 48.0745
0.120833333333 26.8836 47.0819
0.121111111111 27.0738 48.1665
0.121388888889 27.0918 48.7832
0.121666666667 26.9419 48.1449
0.121944444444 26.8783 48.8916
0.122222222222 26.9368 47.8326
0.1225 27.1125 49.2129
0.122777777778 26.9646 47.6204
0.123055555556 26.8544 48.7947
0.123333333333 27.0051 39.883
0.123611111111 26.6384 48.3109
0.123888888889 26.8669 39.6572
0.124166666667 26.9095 48.453
0.124444444444 26.9385 47.6502
0.124722222222 26.8496 48.7663
0.125 26.995 48.014
0.125277777778 26.9955 48.7554
0.125555555556 26.8525 47.5793
0.125833333333 27.0208 48.1921
0.126111111111 27.3449 47.6815
0.126388888889 27.1027 48.2458
0.126666666667 26.9 47.5362
0.126944444444 27.0413 47.6555
0.127222222222 27.3384 37.766
0.1275 27.0989 48.385
0.127777777778 27.1237 47.3009
0.128055555556 27.2202 47.5373
0.128333333333 27.1414 47.8042
0.128611111111 27.0929 48.1668
0.128888888889 27.2592 47.4356
0.129166666667 27.2903 47.0408
0.129444444444 26.8454 46.5027
0.129722222222 27.3469 47.918
0.13 27.2713 47.0033
0.130277777778 27.0926 47.866
0.130555555556 27.0266 46.6927
0.130833333333 27.0777 47.7992
0.131111111111 27.4446 46.9496
0.131388888889 26.957 47.8782
0.131666666667 27.061 47.3794
0.131944444444 27.1767 48.0546
0.132222222222 27.0855 47.5533
0.1325 26.9069 47.7503
0.132777777778 26.9167 48.79
0.133055555556 27.0677 48.2553
0.133333333333 26.9367 46.9884
0.133611111111 27.0964 38.6137
0.133888888889 27.1295 48.652
0.134166666667 27.0562 48.1428
0.134444444444 27.1076 47.2248
0.134722222222 27.0504 47.7872
0.135 27.2063 47.9847
0.135277777778 27.0183 48.0835
0.135555555556 27.1246 48.9317
0.135833333333 27.1837 47.989
0.136111111111 27.3627 49.0871
0.136388888889 26.9588 47.5498
0.136666666667 26.9564 48.5745
0.136944444444 27.2426 47.9559
0.137222222222 27.0994 48.7358
0.1375 27.2373 47.984
0.137777777778 27.2554 48.7934
0.138055555556 27.1888 48.1747
0.138333333333 27.1457 48.2363
0.138611111111 27.0023 48.2125
0.138888888889 27.1667 48.8184
0.139166666667 27.1659 48.0466
0.139444444444 27.1365 48.6191
0.139722222222 27.0616 48.477
0.14 27.3318 48.7447
0.140277777778 26.9986 48.3522
0.140555555556 27.0736 48.7463
0.140833333333 27.2562 48.2343
0.141111111111 27.1028 48.5646
0.141388888889 27.0717 48.1663
0.141666666667 27.1855 48.6518
0.141944444444 26.9925 48.4493
0.142222222222 27.0969 48.9502
0.1425 27.0217 47.6927
0.142777777778 27.014 49.1027
0.143055555556 26.8323 48.2298
0.143333333333 26.7895 48.9896
0.143611111111 27.052 38.1682
0.143888888889 27.157 49.737
0.144166666667 26.9181 48.7586
0.144444444444 27.346 49.6558
0.144722222222 27.1602 48.7612
0.145 27.0605 49.7855
0.145277777778 27.1028 49.1218
0.145555555556 27.1528 49.0339
0.145833333333 27.0235 48.644
0.146111111111 26.9024 41.3738
0.146388888889 27.0121 49.1402
0.146666666667 26.9221 49.508
0.146944444444 26.97 49.7299
0.147222222222 27.0468 49.6168
0.1475 26.9997 48.91
0.147777777778 26.9769 49.594
0.148055555556 26.9947 50.4796
0.148333333333 26.9095 49.6778
0.148611111111 26.968 44.4837
0.148888888889 26.95 49.5867
0.149166666667 26.9079 50.7555
0.149444444444 26.9999 49.854
0.149722222222 27.0809 50.7359
0.15 27.0212 49.9938
0.150277777778 27.0469 50.9022
0.150555555556 26.9511 50.0157
0.150833333333 26.7704 50.3682
0.151111111111 27.321 49.912
0.151388888889 26.9214 49.3264
0.151666666667 26.8642 49.7504
0.151944444444 27.1287 50.5464
0.152222222222 26.8212 49.7581
0.1525 26.9929 50.516
0.152777777778 26.8646 50.0031
0.153055555556 26.8746 50.7607
0.153333333333 26.956 49.847
0.153611111111 27.001 50.7995
0.153888888889 26.7683 51.2119
0.154166666667 26.7001 49.5773
0.154444444444 26.8954 40.1804
0.154722222222 26.8047 51.4672
0.155 26.7109 51.3424
0.155277777778 26.8273 51.3839
0.155555555556 26.695 50.9932
0.155833333333 26.5422 51.1101
0.156111111111 26.5796 50.5571
0.156388888889 26.6365 51.6823
0.156666666667 26.5718 39.6913
0.156944444444 26.5539 51.932
0.157222222222 26.6384 50.8747
0.1575 26.6033 51.9851
0.157777777778 26.556 50.8151
0.158055555556 26.6622 51.8898
0.158333333333 26.4667 50.893
0.158611111111 26.4999 51.6895
0.158888888889 26.4399 51.1183
0.159166666667 26.4306 51.97
0.159444444444 26.449 50.8448
0.159722222222 26.4075 51.9295
0.16 26.1454 51.5059
0.160277777778 26.4125 50.8292
0.160555555556 26.1806 50.7106
0.160833333333 26.3866 51.7543
0.161111111111 26.3962 50.6665
0.161388888889 26.3776 51.7966
0.161666666667 26.2438 49.2944
0.161944444444 26.1951 51.4491
0.162222222222 26.2772 50.602
0.1625 26.1656 51.7708
0.162777777778 26.0963 52.1634
0.163055555556 26.0736 51.8128
0.163333333333 26.1658 51.0172
0.163611111111 26.0242 51.9793
0.163888888889 26.1856 52.6286
0.164166666667 26.0155 52.0211
0.164444444444 26.1626 52.4208
0.164722222222 26.0213 52.1599
0.165 25.8486 52.6255
0.165277777778 25.9143 43.2402
0.165555555556 26.0312 49.2623
0.165833333333 25.9251 52.248
0.166111111111 25.9817 52.4875
0.166388888889 26.0313 42.8811
0.166666666667 25.9195 52.7805
0.166944444444 25.8583 51.7379
0.167222222222 26.0041 44.8859
0.1675 25.7989 52.1781
0.167777777778 25.8436 52.7187
0.168055555556 25.8143 51.8646
0.168333333333 26.135 52.3474
0.168611111111 25.9649 51.7699
0.168888888889 26.0466 51.673
0.169166666667 25.9427 51.8337
0.169444444444 26.0377 52.1739
0.169722222222 26.0956 51.7158
0.17 26.0752 52.937
0.170277777778 25.985 51.7643
0.170555555556 26.0182 53.1212
0.170833333333 25.8624 52.016
0.171111111111 25.8803 53.068
0.171388888889 25.794 51.2699
0.171666666667 25.9659 53.1969
0.171944444444 26.0165 52.42
0.172222222222 25.8148 52.8905
0.1725 25.8428 52.5518
0.172777777778 25.9584 53.0569
0.173055555556 25.9648 52.3833
0.173333333333 25.9652 53.2934
0.173611111111 25.8824 52.5745
0.173888888889 26.2107 52.9546
0.174166666667 25.8667 52.3165
0.174444444444 26.0133 52.5855
0.174722222222 25.9643 52.2233
0.175 26.0951 52.5658
0.175277777778 26.0712 52.1365
0.175555555556 26.1577 52.9436
0.175833333333 26.4801 47.6194
0.176111111111 25.9668 52.5957
0.176388888889 26.0567 51.7085
0.176666666667 26.2376 52.5839
0.176944444444 26.1276 52.726
0.177222222222 26.0213 53.1768
0.1775 25.8309 52.8381
0.177777777778 26.1061 54.6689
0.178055555556 26.0441 54.1838
0.178333333333 26.2496 54.9435
0.178611111111 26.1711 53.9435
0.178888888889 25.968 54.6214
0.179166666667 25.7581 53.4681
0.179444444444 25.8417 54.068
0.179722222222 26.1471 52.4688
0.18 25.8612 54.0186
0.180277777778 25.9323 53.5921
0.180555555556 26.2995 54.0323
0.180833333333 25.9617 53.8057
0.181111111111 25.8037 53.5959
0.181388888889 25.9989 52.9657
0.181666666667 26.0872 53.605
0.181944444444 26.1168 52.9006
0.182222222222 25.9422 46.1936
0.1825 26.23 53.0447
0.182777777778 26.1815 53.7396
0.183055555556 25.87 53.0446
0.183333333333 26.0294 53.5629
0.183611111111 26.2023 53.0072
0.183888888889 25.7832 53.9148
0.184166666667 25.8409 51.9725
0.184444444444 25.9858 53.8215
0.184722222222 26.332 53.027
0.185 25.8908 52.1587
0.185277777778 25.9091 52.8616
0.185555555556 26.1901 52.6608
0.185833333333 26.0056 52.7202
0.186111111111 26.1193 53.616
0.186388888889 26.1517 52.6646
0.186666666667 26.0069 53.7561
0.186944444444 25.9704 47.2685
0.187222222222 26.1015 53.0516
0.1875 26.1541 52.4684
0.187777777778 26.2128 52.3584
0.188055555556 26.0476 52.3066
0.188333333333 26.1571 52.8183
0.188611111111 26.0422 52.0372
0.188888888889 25.916 52.0875
0.189166666667 25.9408 51.6472
0.189444444444 26.2053 51.5991
0.189722222222 25.7872 51.5522
0.19 26.145 42.8169
0.190277777778 26.2277 51.916
0.190555555556 26.1673 52.3092
0.190833333333 26.0835 51.6999
0.191111111111 26.0423 52.4723
0.191388888889 26.2065 52.6719
0.191666666667 25.8721 51.3532
0.191944444444 26.1034 42.7891
0.192222222222 26.1152 52.4385
0.1925 26.4201 51.9015
0.192777777778 26.1669 50.8607
0.193055555556 26.0137 51.9258
0.193333333333 26.056 52.4146
0.193611111111 26.0427 50.8964
0.193888888889 26.1744 52.5253
0.194166666667 26.358 51.5583
0.194444444444 26.1247 52.4793
0.194722222222 26.1892 50.3906
0.195 26.1976 52.4289
0.195277777778 26.1406 50.881
0.195555555556 26.1576 52.1786
0.195833333333 26.1249 51.7993
0.196111111111 26.3703 51.8796
0.196388888889 26.2485 51.5348
0.196666666667 26.2094 51.4405
0.196944444444 26.3018 51.4539
0.197222222222 26.3012 51.9113
0.1975 26.2223 50.7206
0.197777777778 25.9742 51.8599
0.198055555556 26.3723 43.3897
0.198333333333 26.3667 51.6485
0.198611111111 26.3202 50.4482
0.198888888889 26.1952 51.6696
0.199166666667 26.176 50.6574
0.199444444444 26.2179 50.9676
0.199722222222 26.207 51.2142
0.2 26.3353 50.6217
0.200277777778 26.3295 50.604
0.200555555556 26.2029 51.6678
0.200833333333 26.1697 50.7348
0.201111111111 26.2132 51.4673
0.201388888889 26.141 50.9795
0.201666666667 26.0405 51.9275
0.201944444444 26.2734 49.9238
0.202222222222 26.1248 51.7176
0.2025 26.0313 49.1554
0.202777777778 26.0268 51.6812
0.203055555556 26.1881 50.3593
0.203333333333 26.1703 51.5115
0.203611111111 26.2333 51.8938
0.203888888889 26.2169 50.5407
0.204166666667 26.3193 51.4793
0.204444444444 26.1719 52.3365
0.204722222222 26.092 50.6484
0.205 26.2564 51.1437
0.205277777778 26.1082 51.3382
0.205555555556 26.2143 51.6706
0.205833333333 26.287 52.3049
0.206111111111 26.1239 51.4232
0.206388888889 26.129 51.64
0.206666666667 25.8952 51.3563
0.206944444444 26.0694 51.0621
0.207222222222 26.1962 40.9337
0.2075 25.9459 52.3384
0.207777777778 26.0824 51.1427
0.208055555556 26.2578 51.916
0.208333333333 26.0061 51.5289
0.208611111111 26.0958 51.5022
0.208888888889 26.2844 51.0212
0.209166666667 26.2534 51.944
0.209444444444 26.2302 51.4344
0.209722222222 26.3013 51.9707
0.21 26.2542 50.9078
0.210277777778 26.1201 51.9074
0.210555555556 26.193 50.8098
0.210833333333 26.097 50.7993
0.211111111111 26.1626 50.789
0.211388888889 26.1825 51.8893
0.211666666667 26.0853 51.3941
0.211944444444 26.3791 52.071
0.212222222222 26.0967 50.9487
0.2125 26.1605 51.88
0.212777777778 26.2982 51.4257
0.213055555556 26.358 51.8301
0.213333333333 26.094 51.7737
0.213611111111 26.428 52.0014
0.213888888889 26.2977 51.4629
0.214166666667 26.5277 51.234
0.214444444444 26.1606 51.5761
0.214722222222 26.1734 51.5715
0.215 26.1068 51.2709
0.215277777778 26.1961 52.0644
0.215555555556 26.2857 44.048
0.215833333333 26.1811 52.3952
0.216111111111 26.4867 50.8445
0.216388888889 26.2724 52.4302
0.216666666667 26.4524 50.3256
0.216944444444 26.1863 52.0928
0.217222222222 26.3445 51.4066
0.2175 26.3503 51.7087
0.217777777778 26.3575 51.8268
0.218055555556 26.0372 52.3978
0.218333333333 26.3755 51.3117
0.218611111111 26.2408 52.2186
0.218888888889 26.3046 51.0328
0.219166666667 26.2411 51.9486
0.219444444444 26.3678 51.5463
0.219722222222 26.4483 52.2899
0.22 26.2016 51.6086
0.220277777778 26.2398 52.2486
0.220555555556 26.3475 51.5267
0.220833333333 26.5054 51.7056
0.221111111111 26.4348 51.2091
0.221388888889 26.74 52.2157
0.221666666667 26.4987 51.9718
0.221944444444 26.3215 51.9524
0.222222222222 26.6124 41.0822
0.2225 26.6134 52.0976
0.222777777778 26.3549 50.9511
0.223055555556 26.6682 51.1998
0.223333333333 26.6627 51.0049
0.223611111111 26.5483 51.9557
0.223888888889 26.5581 50.9195
0.224166666667 26.4931 52.0329
0.224444444444 26.6209 51.4378
0.224722222222 26.264 51.1637
0.225 26.4266 50.8903
0.225277777778 26.5746 51.373
0.225555555556 26.5216 50.7637
0.225833333333 26.6594 50.9031
0.226111111111 26.6231 51.9296
0.226388888889 26.582 50.9488
0.226666666667 26.6324 51.3745
0.226944444444 26.7658 50.6932
0.227222222222 26.8883 51.4656
0.2275 26.7889 50.7544
0.227777777778 27.0149 51.0201
0.228055555556 27.0323 52.1326
0.228333333333 26.8293 51.3325
0.228611111111 26.6488 51.4355
0.228888888889 26.9801 42.1424
0.229166666667 27.1911 51.6536
0.229444444444 26.9017 50.9736
